origin,destination,vehicule_type,station_lat,station_long,station_lat_dest,station_long_dest,departure_time,arrival_time,shape_distance_km,source,provider,origin_city,destination_city,distance_km,co2_kg,airport_origin_name,airport_dest_name
Gare de Paris Montparnasse Hall 1 - 2,Gare de Sainte-Gauburge,EuroNight,48.8411711,2.3205138,48.7172834,0.4281636,09:26:00,11:10:00,,mobility_db,FR_BreizhGo_mdb-1837,Gare de Paris Montparnasse Hall 1 - 2,Gare de Sainte-Gauburge,139.3376012715138,1.1060618788932763,,
Gare de Paris Montparnasse Hall 1 - 2,Gare de Sceaux - Boëssé,Avion,48.774406,2.203102,48.300556,0.581111,,,,airports,OurAirports,Gare de Paris Montparnasse Hall 1 - 2,Gare de Sceaux - Boëssé,130.5235113210441,83.73542841073575,Vélizy-Villacoublay Air Base,BELLEME St Germain de la Coudr Airfield
Gare de Paris Montparnasse Hall 1 - 2,Gare de Sceaux - Boëssé,Train Longue Distance,48.8411711,2.3205138,48.1222299,0.5722332,16:24:00,18:47:00,,mobility_db,FR_BreizhGo_mdb-1837,Gare de Paris Montparnasse Hall 1 - 2,Gare de Sceaux - Boëssé,151.6373715061088,1.2036974550154915,,
Gare de Paris Montparnasse Hall 1 - 2,Gare de Surdon,Avion,48.774406,2.203102,48.709456,0.002856,,,,airports,OurAirports,Gare de Paris Montparnasse Hall 1 - 2,Gare de Surdon,161.4948634246227,103.60464132574845,Vélizy-Villacoublay Air Base,Argentan Airfield
Gare de Paris Montparnasse Hall 1 - 2,Gare de Surdon,EuroNight,48.8411711,2.3205138,48.6647706,0.1344098,09:26:00,11:29:00,,mobility_db,FR_BreizhGo_mdb-1837,Gare de Paris Montparnasse Hall 1 - 2,Gare de Surdon,161.45681955498824,1.2816442336274967,,
Gare de Paris Montparnasse Hall 1 - 2,Gare de Verneuil-sur-Avre,Avion,48.774406,2.203102,48.611944,0.841944,,,,airports,OurAirports,Gare de Paris Montparnasse Hall 1 - 2,Gare de Verneuil-sur-Avre,101.52597081010376,65.13248513280868,Vélizy-Villacoublay Air Base,Le Buternay Airfield
Gare de Paris Montparnasse Hall 1 - 2,Gare de Verneuil-sur-Avre,EuroNight,48.8411711,2.3205138,48.7424865,0.9291927,10:54:00,11:57:00,,mobility_db,FR_BreizhGo_mdb-1837,Gare de Paris Montparnasse Hall 1 - 2,Gare de Verneuil-sur-Avre,102.50856667631031,0.8137130022765513,,
Gare de Paris Montparnasse Hall 1 - 2,Gare de Villedieu-les-Poêles,Avion,48.774406,2.203102,48.662255,-1.403685,,,,airports,OurAirports,Gare de Paris Montparnasse Hall 1 - 2,Gare de Villedieu-les-Poêles,264.870347317691,106.74871887826482,Vélizy-Villacoublay Air Base,Avranches Le Val-Saint-Père Airfield
Gare de Paris Montparnasse Hall 1 - 2,Gare de Villedieu-les-Poêles,EuroNight,48.8411711,2.3205138,48.8341501,-1.2254182,10:54:00,13:36:00,,mobility_db,FR_BreizhGo_mdb-1837,Gare de Paris Montparnasse Hall 1 - 2,Gare de Villedieu-les-Poêles,259.49707470370964,2.059887778998047,,
Gare de Paris Montparnasse Hall 1 - 2,Gare de Vire,Avion,48.774406,2.203102,48.749964,-0.593927,,,,airports,OurAirports,Gare de Paris Montparnasse Hall 1 - 2,Gare de Vire,205.0234859119462,82.62908507008417,Vélizy-Villacoublay Air Base,Aérodrome de Flers Saint-Paul
Gare de Paris Montparnasse Hall 1 - 2,Gare de Vire,EuroNight,48.8411711,2.3205138,48.8463297,-0.8828841,10:54:00,13:21:00,,mobility_db,FR_BreizhGo_mdb-1837,Gare de Paris Montparnasse Hall 1 - 2,Gare de Vire,234.404908230287,1.8607061615320182,,
Gare de Paris Montparnasse Vaugirard,Gare de Argentan,Avion,48.774406,2.203102,48.709456,0.002856,,,,airports,OurAirports,Gare de Paris Montparnasse Vaugirard,Gare de Argentan,161.4948634246227,103.60464132574845,Vélizy-Villacoublay Air Base,Argentan Airfield
Gare de Paris Montparnasse Vaugirard,Gare de Argentan,EuroNight,48.8411711,2.3205138,48.7385458,-0.0252909,17:13:00,19:17:00,,mobility_db,FR_BreizhGo_mdb-1837,Gare de Paris Montparnasse Vaugirard,Gare de Argentan,172.21991062098007,1.36708165050934,,
Gare de Paris Montparnasse Vaugirard,Gare de Briouze,Avion,48.774406,2.203102,48.749964,-0.593927,,,,airports,OurAirports,Gare de Paris Montparnasse Vaugirard,Gare de Briouze,205.0234859119462,82.62908507008417,Vélizy-Villacoublay Air Base,Aérodrome de Flers Saint-Paul
Gare de Paris Montparnasse Vaugirard,Gare de Briouze,EuroNight,48.8411711,2.3205138,48.7018635,-0.3682037,17:13:00,19:34:00,,mobility_db,FR_BreizhGo_mdb-1837,Gare de Paris Montparnasse Vaugirard,Gare de Briouze,197.63884949184765,1.5688571872662864,,
Gare de Paris Montparnasse Vaugirard,Gare de Flers,Avion,48.774406,2.203102,48.749964,-0.593927,,,,airports,OurAirports,Gare de Paris Montparnasse Vaugirard,Gare de Flers,205.0234859119462,82.62908507008417,Vélizy-Villacoublay Air Base,Aérodrome de Flers Saint-Paul
Gare de Paris Montparnasse Vaugirard,Gare de Flers,EuroNight,48.8411711,2.3205138,48.7447856,-0.5732157,17:13:00,19:47:00,,mobility_db,FR_BreizhGo_mdb-1837,Gare de Paris Montparnasse Vaugirard,Gare de Flers,212.23279610144778,1.6847039354532924,,
Gare de Paris Montparnasse Vaugirard,Gare de Folligny,Avion,48.774406,2.203102,48.883099,-1.56417,,,,airports,OurAirports,Gare de Paris Montparnasse Vaugirard,Gare de Folligny,276.0042155417165,111.23591867661973,Vélizy-Villacoublay Air Base,Granville Airport
Gare de Paris Montparnasse Vaugirard,Gare de Folligny,EuroNight,48.8411711,2.3205138,48.8299473,-1.407223,17:13:00,20:29:00,,mobility_db,FR_BreizhGo_mdb-1837,Gare de Paris Montparnasse Vaugirard,Gare de Folligny,272.81231412534055,2.1655841495269534,,
Gare de Paris Montparnasse Vaugirard,Gare de Granville,Avion,48.774406,2.203102,48.883099,-1.56417,,,,airports,OurAirports,Gare de Paris Montparnasse Vaugirard,Gare de Granville,276.0042155417165,111.23591867661973,Vélizy-Villacoublay Air Base,Granville Airport
Gare de Paris Montparnasse Vaugirard,Gare de Granville,EuroNight,48.8411711,2.3205138,48.8383212,-1.5875472,17:13:00,20:39:00,,mobility_db,FR_BreizhGo_mdb-1837,Gare de Paris Montparnasse Vaugirard,Gare de Granville,285.97968129151997,2.2701067100920853,,
Gare de Paris Montparnasse Vaugirard,Gare de L'Aigle,Avion,48.774406,2.203102,48.758502,0.656632,,,,airports,OurAirports,Gare de Paris Montparnasse Vaugirard,Gare de L'Aigle,113.355569881831,72.72158947250028,Vélizy-Villacoublay Air Base,L'Aigle-Saint-Michel Airfield
Gare de Paris Montparnasse Vaugirard,Gare de L'Aigle,EuroNight,48.8411711,2.3205138,48.7662297,0.620014,17:13:00,18:45:00,,mobility_db,FR_BreizhGo_mdb-1837,Gare de Paris Montparnasse Vaugirard,Gare de L'Aigle,124.81624287370096,0.9907913359314382,,
Gare de Paris Montparnasse Vaugirard,Gare de Surdon,Avion,48.774406,2.203102,48.709456,0.002856,,,,airports,OurAirports,Gare de Paris Montparnasse Vaugirard,Gare de Surdon,161.4948634246227,103.60464132574845,Vélizy-Villacoublay Air Base,Argentan Airfield
Gare de Paris Montparnasse Vaugirard,Gare de Surdon,EuroNight,48.8411711,2.3205138,48.6647706,0.1344098,17:13:00,19:06:00,,mobility_db,FR_BreizhGo_mdb-1837,Gare de Paris Montparnasse Vaugirard,Gare de Surdon,161.45681955498824,1.2816442336274967,,
Gare de Paris Montparnasse Vaugirard,Gare de Verneuil-sur-Avre,Avion,48.774406,2.203102,48.611944,0.841944,,,,airports,OurAirports,Gare de Paris Montparnasse Vaugirard,Gare de Verneuil-sur-Avre,101.52597081010376,65.13248513280868,Vélizy-Villacoublay Air Base,Le Buternay Airfield
Gare de Paris Montparnasse Vaugirard,Gare de Verneuil-sur-Avre,EuroNight,48.8411711,2.3205138,48.7424865,0.9291927,17:13:00,18:32:00,,mobility_db,FR_BreizhGo_mdb-1837,Gare de Paris Montparnasse Vaugirard,Gare de Verneuil-sur-Avre,102.50856667631031,0.8137130022765513,,
Gare de Paris Montparnasse Vaugirard,Gare de Villedieu-les-Poêles,Avion,48.774406,2.203102,48.662255,-1.403685,,,,airports,OurAirports,Gare de Paris Montparnasse Vaugirard,Gare de Villedieu-les-Poêles,264.870347317691,106.74871887826482,Vélizy-Villacoublay Air Base,Avranches Le Val-Saint-Père Airfield
Gare de Paris Montparnasse Vaugirard,Gare de Villedieu-les-Poêles,EuroNight,48.8411711,2.3205138,48.8341501,-1.2254182,17:13:00,20:19:00,,mobility_db,FR_BreizhGo_mdb-1837,Gare de Paris Montparnasse Vaugirard,Gare de Villedieu-les-Poêles,259.49707470370964,2.059887778998047,,
Gare de Paris Montparnasse Vaugirard,Gare de Vire,Avion,48.774406,2.203102,48.749964,-0.593927,,,,airports,OurAirports,Gare de Paris Montparnasse Vaugirard,Gare de Vire,205.0234859119462,82.62908507008417,Vélizy-Villacoublay Air Base,Aérodrome de Flers Saint-Paul
Gare de Paris Montparnasse Vaugirard,Gare de Vire,EuroNight,48.8411711,2.3205138,48.8463297,-0.8828841,17:13:00,20:03:00,,mobility_db,FR_BreizhGo_mdb-1837,Gare de Paris Montparnasse Vaugirard,Gare de Vire,234.404908230287,1.8607061615320182,,
Gare de Paris Saint-Lazare,Gare de Auffay,Avion,48.962276,2.436539,49.805556,0.973333,,,,airports,OurAirports,Gare de Paris Saint-Lazare,Gare de Auffay,141.45464242521308,90.74813391304268,Paris-Le Bourget International Airport,Lammerville Airfield
Gare de Paris Saint-Lazare,Gare de Auffay,Train Longue Distance,48.8762428,2.3253309,49.7160925,1.0984238,09:12:00,11:02:00,,mobility_db,FR_BreizhGo_mdb-1837,Gare de Paris Saint-Lazare,Gare de Auffay,128.98025517967406,1.0238452656162527,,
Gare de Paris Saint-Lazare,Gare de Bayeux,Avion,48.962276,2.436539,49.30083,-0.81183,,,,airports,OurAirports,Gare de Paris Saint-Lazare,Gare de Bayeux,239.30319064308983,96.44457857712337,Paris-Le Bourget International Airport,Mosles Airfield
Gare de Paris Saint-Lazare,Gare de Bayeux,Train Longue Distance,48.8762428,2.3253309,49.2697288,-0.6980999,17:59:00,20:24:00,,mobility_db,FR_BreizhGo_mdb-1837,Gare de Paris Saint-Lazare,Gare de Bayeux,224.5249043032911,1.7822786903595247,,
Gare de Paris Saint-Lazare,Gare de Beaumont-le-Roger,Avion,48.962276,2.436539,49.102351,0.565882,,,,airports,OurAirports,Gare de Paris Saint-Lazare,Gare de Beaumont-le-Roger,137.25965323117435,88.05690063417974,Paris-Le Bourget International Airport,Bernay-Saint-Martin Airfield
Gare de Paris Saint-Lazare,Gare de Beaumont-le-Roger,Train Longue Distance,48.8762428,2.3253309,49.0741994,0.7726988,18:30:00,20:15:00,,mobility_db,FR_BreizhGo_mdb-1837,Gare de Paris Saint-Lazare,Gare de Beaumont-le-Roger,115.43732443009819,0.9163414813261194,,
Gare de Paris Saint-Lazare,Gare de Bernay,Avion,48.962276,2.436539,49.102351,0.565882,,,,airports,OurAirports,Gare de Paris Saint-Lazare,Gare de Bernay,137.25965323117435,88.05690063417974,Paris-Le Bourget International Airport,Bernay-Saint-Martin Airfield
Gare de Paris Saint-Lazare,Gare de Bernay,Train Longue Distance Nuit,48.8762428,2.3253309,49.0871158,0.5956878,24:32:00,27:14:00,,mobility_db,FR_BreizhGo_mdb-1837,Gare de Paris Saint-Lazare,Gare de Bernay,128.38102168807436,1.019088550159934,,
Gare de Paris Saint-Lazare,Gare de Bréauté - Beuzeville,Avion,48.962276,2.436539,49.544676,0.360403,,,,airports,OurAirports,Gare de Paris Saint-Lazare,Gare de Bréauté - Beuzeville,164.00222538192762,105.21320230875241,Paris-Le Bourget International Airport,Havre-Saint-Romain-de-Colbosc Airfield
Gare de Paris Saint-Lazare,Gare de Bréauté - Beuzeville,Train Longue Distance Nuit,48.8762428,2.3253309,49.6033957,0.4174892,06:40:00,08:33:00,,mobility_db,FR_BreizhGo_mdb-1837,Gare de Paris Saint-Lazare,Gare de Bréauté - Beuzeville,160.37265547333678,1.2730381391473473,,
Gare de Paris Saint-Lazare,Gare de Caen,Avion,48.962276,2.436539,49.17678,-0.454883,,,,airports,OurAirports,Gare de Paris Saint-Lazare,Gare de Caen,211.96874819850595,85.42818228452069,Paris-Le Bourget International Airport,Caen Carpiquet airport
Gare de Paris Saint-Lazare,Gare de Caen,Train Longue Distance,48.8762428,2.3253309,49.1763537,-0.347613,17:59:00,20:08:00,,mobility_db,FR_BreizhGo_mdb-1837,Gare de Paris Saint-Lazare,Gare de Caen,197.71481218340045,1.5694601791118326,,
Gare de Paris Saint-Lazare,Gare de Carentan,Avion,48.962276,2.436539,49.202276,-1.507983,,,,airports,OurAirports,Gare de Paris Saint-Lazare,Gare de Carentan,288.4825217360026,116.26495727418339,Paris-Le Bourget International Airport,Lessay Airfield
Gare de Paris Saint-Lazare,Gare de Carentan,Train Longue Distance,48.8762428,2.3253309,49.302483,-1.2449382,17:59:00,20:49:00,,mobility_db,FR_BreizhGo_mdb-1837,Gare de Paris Saint-Lazare,Gare de Carentan,264.2433370388036,2.097563609414023,,
Gare de Paris Saint-Lazare,Gare de Cherbourg,Avion,48.962276,2.436539,49.650101,-1.47028,,,,airports,OurAirports,Gare de Paris Saint-Lazare,Gare de Cherbourg,293.35351385714944,118.2280768678421,Paris-Le Bourget International Airport,Cherbourg Manche airport
Gare de Paris Saint-Lazare,Gare de Cherbourg,Train Longue Distance,48.8762428,2.3253309,49.6335183,-1.6214867,17:59:00,21:19:00,,mobility_db,FR_BreizhGo_mdb-1837,Gare de Paris Saint-Lazare,Gare de Cherbourg,298.52481352080196,2.369689969728126,,
Gare de Paris Saint-Lazare,Gare de Clères,Avion,48.962276,2.436539,49.601111,0.9875,,,,airports,OurAirports,Gare de Paris Saint-Lazare,Gare de Clères,126.85804689361444,81.38390391489077,Paris-Le Bourget International Airport,Pavilly Airfield
Gare de Paris Saint-Lazare,Gare de Clères,Train Longue Distance,48.8762428,2.3253309,49.5991119,1.1061752,09:12:00,10:52:00,,mobility_db,FR_BreizhGo_mdb-1837,Gare de Paris Saint-Lazare,Gare de Clères,119.56027825906249,0.9490694888204381,,
Gare de Paris Saint-Lazare,Gare de Conches,Train Longue Distance,48.8762428,2.3253309,48.962359,0.9378896,18:30:00,20:01:00,,mobility_db,FR_BreizhGo_mdb-1837,Gare de Paris Saint-Lazare,Gare de Conches,101.82812278408868,0.8083116386600959,,
Gare de Paris Saint-Lazare,Gare de Dieppe,Avion,48.962276,2.436539,49.884662,1.08101,,,,airports,OurAirports,Gare de Paris Saint-Lazare,Gare de Dieppe,141.88240175055856,91.02255658219987,Paris-Le Bourget International Airport,Dieppe-Saint-Aubin Airport
Gare de Paris Saint-Lazare,Gare de Dieppe,Train Longue Distance,48.8762428,2.3253309,49.9217887,1.0811328,09:12:00,11:19:00,,mobility_db,FR_BreizhGo_mdb-1837,Gare de Paris Saint-Lazare,Gare de Dieppe,147.04184250729423,1.1672181458229018,,
Gare de Paris Saint-Lazare,Gare de Le Havre,Avion,48.962276,2.436539,49.534038,0.088406,,,,airports,OurAirports,Gare de Paris Saint-Lazare,Gare de Le Havre,181.90395692403064,116.69779343567143,Paris-Le Bourget International Airport,Le Havre-Octeville Airport
Gare de Paris Saint-Lazare,Gare de Le Havre,Train Longue Distance Nuit,48.8762428,2.3253309,49.4926229,0.1246437,06:40:00,08:48:00,,mobility_db,FR_BreizhGo_mdb-1837,Gare de Paris Saint-Lazare,Gare de Le Havre,174.00320428267304,1.3812374355958585,,
Gare de Paris Saint-Lazare,Gare de Lisieux,Avion,48.962276,2.436539,49.124774,0.142758,,,,airports,OurAirports,Gare de Paris Saint-Lazare,Gare de Lisieux,168.15302099546585,107.8760838496123,Paris-Le Bourget International Airport,La Boissière Airfield
Gare de Paris Saint-Lazare,Gare de Lisieux,Train Longue Distance Nuit,48.8762428,2.3253309,49.1382984,0.2311429,24:32:00,27:39:00,,mobility_db,FR_BreizhGo_mdb-1837,Gare de Paris Saint-Lazare,Gare de Lisieux,155.49875143051614,1.234349088855437,,
Gare de Paris Saint-Lazare,Gare de Lison,Avion,48.962276,2.436539,49.30083,-0.81183,,,,airports,OurAirports,Gare de Paris Saint-Lazare,Gare de Lison,239.30319064308983,96.44457857712337,Paris-Le Bourget International Airport,Mosles Airfield
Gare de Paris Saint-Lazare,Gare de Lison,Train Longue Distance,48.8762428,2.3253309,49.2268337,-1.0503391,17:59:00,20:38:00,,mobility_db,FR_BreizhGo_mdb-1837,Gare de Paris Saint-Lazare,Gare de Lison,249.04948135965213,1.9769547830329186,,
Gare de Paris Saint-Lazare,Gare de Montville,Avion,48.962276,2.436539,49.601111,0.9875,,,,airports,OurAirports,Gare de Paris Saint-Lazare,Gare de Montville,126.85804689361444,81.38390391489077,Paris-Le Bourget International Airport,Pavilly Airfield
Gare de Paris Saint-Lazare,Gare de Montville,Train Longue Distance,48.8762428,2.3253309,49.5512834,1.0700462,09:12:00,10:46:00,,mobility_db,FR_BreizhGo_mdb-1837,Gare de Paris Saint-Lazare,Gare de Montville,118.09855316902531,0.937466315055723,,
Gare de Paris Saint-Lazare,Gare de Oissel,Avion,48.962276,2.436539,49.384887,1.179142,,,,airports,OurAirports,Gare de Paris Saint-Lazare,Gare de Oissel,102.77755608157857,65.9354211543637,Paris-Le Bourget International Airport,Rouen Vallée de Seine Airport
Gare de Paris Saint-Lazare,Gare de Oissel,Train Longue Distance,48.8762428,2.3253309,49.3430833,1.1019373,20:30:00,22:28:00,,mobility_db,FR_BreizhGo_mdb-1837,Gare de Paris Saint-Lazare,Gare de Oissel,103.07408127646127,0.8182020571725497,,
Gare de Paris Saint-Lazare,Gare de Pont-l'Évêque,Avion,48.962276,2.436539,49.365237,0.154481,,,,airports,OurAirports,Gare de Paris Saint-Lazare,Gare de Pont-l'Évêque,171.86476660757765,110.25729935505007,Paris-Le Bourget International Airport,Deauville Normandie airport
Gare de Paris Saint-Lazare,Gare de Pont-l'Évêque,Train Longue Distance,48.8762428,2.3253309,49.2870445,0.1919739,08:28:00,10:29:00,,mobility_db,FR_BreizhGo_mdb-1837,Gare de Paris Saint-Lazare,Gare de Pont-l'Évêque,161.94309099675755,1.2855042563322616,,
Gare de Paris Saint-Lazare,Gare de Romilly-la-Puthenaye,Avion,48.962276,2.436539,49.177837,0.9953,,,,airports,OurAirports,Gare de Paris Saint-Lazare,Gare de Romilly-la-Puthenaye,107.69053091492866,69.08726750202936,Paris-Le Bourget International Airport,Cesseville Ferme des Moulins Private Airfield
Gare de Paris Saint-Lazare,Gare de Romilly-la-Puthenaye,Train Longue Distance,48.8762428,2.3253309,49.0039198,0.854862,18:30:00,20:08:00,,mobility_db,FR_BreizhGo_mdb-1837,Gare de Paris Saint-Lazare,Gare de Romilly-la-Puthenaye,108.33284338567869,0.8599461107955174,,
Gare de Paris Saint-Lazare,Gare de Rouen Rive Droite,Avion,48.962276,2.436539,49.384887,1.179142,,,,airports,OurAirports,Gare de Paris Saint-Lazare,Gare de Rouen Rive Droite,102.77755608157857,65.9354211543637,Paris-Le Bourget International Airport,Rouen Vallée de Seine Airport
Gare de Paris Saint-Lazare,Gare de Rouen Rive Droite,Train Longue Distance Nuit,48.8762428,2.3253309,49.4486637,1.0941026,06:40:00,07:59:00,,mobility_db,FR_BreizhGo_mdb-1837,Gare de Paris Saint-Lazare,Gare de Rouen Rive Droite,109.84367355231086,0.8719390806582435,,
Gare de Paris Saint-Lazare,Gare de Serquigny,Avion,48.962276,2.436539,49.102351,0.565882,,,,airports,OurAirports,Gare de Paris Saint-Lazare,Gare de Serquigny,137.25965323117435,88.05690063417974,Paris-Le Bourget International Airport,Bernay-Saint-Martin Airfield
Gare de Paris Saint-Lazare,Gare de Serquigny,Train Longue Distance,48.8762428,2.3253309,49.107754,0.7192894,18:30:00,20:20:00,,mobility_db,FR_BreizhGo_mdb-1837,Gare de Paris Saint-Lazare,Gare de Serquigny,119.97208509862132,0.9523384115128559,,
Gare de Paris Saint-Lazare,Gare de Trouville - Deauville,Avion,48.962276,2.436539,49.365237,0.154481,,,,airports,OurAirports,Gare de Paris Saint-Lazare,Gare de Trouville - Deauville,171.86476660757765,110.25729935505007,Paris-Le Bourget International Airport,Deauville Normandie airport
Gare de Paris Saint-Lazare,Gare de Trouville - Deauville,Train Longue Distance,48.8762428,2.3253309,49.3600056,0.0841671,08:28:00,10:38:00,,mobility_db,FR_BreizhGo_mdb-1837,Gare de Paris Saint-Lazare,Gare de Trouville - Deauville,171.7391634000595,1.3632654790696725,,
Gare de Paris Saint-Lazare,Gare de Valognes,Avion,48.962276,2.436539,49.650101,-1.47028,,,,airports,OurAirports,Gare de Paris Saint-Lazare,Gare de Valognes,293.35351385714944,118.2280768678421,Paris-Le Bourget International Airport,Cherbourg Manche airport
Gare de Paris Saint-Lazare,Gare de Valognes,Train Longue Distance,48.8762428,2.3253309,49.5054544,-1.4798601,17:59:00,21:04:00,,mobility_db,FR_BreizhGo_mdb-1837,Gare de Paris Saint-Lazare,Gare de Valognes,285.20397121216814,2.263949123482191,,
Gare de Paris Saint-Lazare,Gare de Yvetot,Avion,48.962276,2.436539,49.638316,0.728467,,,,airports,OurAirports,Gare de Paris Saint-Lazare,Gare de Yvetot,144.87419514765753,92.9418973912768,Paris-Le Bourget International Airport,Yvetot Lucien Camu Airfield
Gare de Paris Saint-Lazare,Gare de Yvetot,Train Longue Distance Nuit,48.8762428,2.3253309,49.6221158,0.7501387,06:40:00,08:20:00,,mobility_db,FR_BreizhGo_mdb-1837,Gare de Paris Saint-Lazare,Gare de Yvetot,141.24333210243333,1.121189570229116,,
Gare de Plouaret Trégor,Gare de Caulnes,Avion,48.754398,-3.47166,48.443351,-2.103142,,,,airports,OurAirports,Gare de Plouaret Trégor,Gare de Caulnes,106.41134680656668,68.2666258548212,Lannion Airport,Dinan-Trélivan Airfield
Gare de Plouaret Trégor,Gare de Caulnes,Train Longue Distance,48.606423,-3.4669791,48.2844266,-2.1555927,11:31:00,12:45:00,,mobility_db,FR_BreizhGo_mdb-1837,Gare de Plouaret Trégor,Gare de Caulnes,103.1392342703514,0.8187192416380493,,
Gare de Plouaret Trégor,Gare de Montauban-de-Bretagne,Avion,48.754398,-3.47166,48.098333,-2.076389,,,,airports,OurAirports,Gare de Plouaret Trégor,Gare de Montauban-de-Bretagne,126.1756363820004,80.94611354315123,Lannion Airport,Queneleuc Airfield
Gare de Plouaret Trégor,Gare de Montauban-de-Bretagne,Train Longue Distance,48.606423,-3.4669791,48.1902428,-2.052675,11:31:00,12:56:00,,mobility_db,FR_BreizhGo_mdb-1837,Gare de Plouaret Trégor,Gare de Montauban-de-Bretagne,114.20801620979978,0.9065832326733907,,
Gare de Plouaret Trégor,Gare de Montfort-sur-Meu,Avion,48.754398,-3.47166,48.098333,-2.076389,,,,airports,OurAirports,Gare de Plouaret Trégor,Gare de Montfort-sur-Meu,126.1756363820004,80.94611354315123,Lannion Airport,Queneleuc Airfield
Gare de Plouaret Trégor,Gare de Montfort-sur-Meu,Train Longue Distance,48.606423,-3.4669791,48.1388793,-1.9491409,11:31:00,13:03:00,,mobility_db,FR_BreizhGo_mdb-1837,Gare de Plouaret Trégor,Gare de Montfort-sur-Meu,123.579230017363,0.9809719278778274,,
Gare de Plouaret Trégor,Gare de Quédillac,Avion,48.754398,-3.47166,48.098333,-2.076389,,,,airports,OurAirports,Gare de Plouaret Trégor,Gare de Quédillac,126.1756363820004,80.94611354315123,Lannion Airport,Queneleuc Airfield
Gare de Plouaret Trégor,Gare de Quédillac,Train Longue Distance,48.606423,-3.4669791,48.2484813,-2.1452205,11:31:00,12:49:00,,mobility_db,FR_BreizhGo_mdb-1837,Gare de Plouaret Trégor,Gare de Quédillac,105.33360578865748,0.8361381627503631,,
Gare de Plouaret Trégor,Gare de Rennes,Avion,48.754398,-3.47166,48.0695,-1.73479,,,,airports,OurAirports,Gare de Plouaret Trégor,Gare de Rennes,149.10450117375737,95.65578766145738,Lannion Airport,Rennes-Saint-Jacques Airport
Gare de Plouaret Trégor,Gare de Rennes,EuroNight,48.606423,-3.4669791,48.1035178,-1.6727439,19:02:00,20:29:00,,mobility_db,FR_BreizhGo_mdb-1837,Gare de Plouaret Trégor,Gare de Rennes,143.883388447306,1.142146337494715,,
Gare de Poix-de-Picardie,Gare de Douai,EuroNight,49.7777843,1.9898979,50.3716757,3.0899613,08:09:00,09:34:00,,mobility_db,FR_BreizhGo_mdb-1837,Gare de Poix-de-Picardie,Gare de Douai,102.58422735120213,0.8143135967138424,,
Gare de Poix-de-Picardie,Gare de Lille Flandres,Avion,49.780278,2.001944,50.687199,3.07556,,,,airports,OurAirports,Gare de Poix-de-Picardie,Gare de Lille Flandres,126.49200613631355,81.14907588032318,Poix de Picardie Airfield,Marcq-en-Baroeul Airfield
Gare de Poix-de-Picardie,Gare de Lille Flandres,EuroNight,49.7777843,1.9898979,50.6365763,3.0698721,08:09:00,09:55:00,,mobility_db,FR_BreizhGo_mdb-1837,Gare de Poix-de-Picardie,Gare de Lille Flandres,122.57809000837072,0.9730248784864467,,
Gare de Pont-l'Évêque,Gare de Paris Saint-Lazare,Avion,49.365237,0.154481,48.962276,2.436539,,,,airports,OurAirports,Gare de Pont-l'Évêque,Gare de Paris Saint-Lazare,171.86476660757765,110.25729935505007,Deauville Normandie airport,Paris-Le Bourget International Airport
Gare de Pont-l'Évêque,Gare de Paris Saint-Lazare,Train Longue Distance,49.2870445,0.1919739,48.8762428,2.3253309,10:29:00,12:32:00,,mobility_db,FR_BreizhGo_mdb-1837,Gare de Pont-l'Évêque,Gare de Paris Saint-Lazare,161.94309099675755,1.2855042563322616,,
Gare de Pontchaillou,Gare de Audrieu,Avion,48.0695,-1.73479,49.17678,-0.454883,,,,airports,OurAirports,Gare de Pontchaillou,Gare de Audrieu,154.94486891600232,99.40258921485902,Rennes-Saint-Jacques Airport,Caen Carpiquet airport
Gare de Pontchaillou,Gare de Audrieu,EuroNight,48.1186426,-1.6911174,49.216131,-0.5960138,08:09:00,11:34:00,,mobility_db,FR_BreizhGo_mdb-1837,Gare de Pontchaillou,Gare de Audrieu,146.14700544124057,1.1601149291925676,,
Gare de Pontchaillou,Gare de Bayeux,Avion,48.0695,-1.73479,49.30083,-0.81183,,,,airports,OurAirports,Gare de Pontchaillou,Gare de Bayeux,152.7620805551328,98.00225362261612,Rennes-Saint-Jacques Airport,Mosles Airfield
Gare de Pontchaillou,Gare de Bayeux,EuroNight,48.1186426,-1.6911174,49.2697288,-0.6980999,11:30:00,14:29:00,,mobility_db,FR_BreizhGo_mdb-1837,Gare de Pontchaillou,Gare de Bayeux,147.2886781142356,1.1691775268708022,,
Gare de Pontchaillou,Gare de Bretteville - Norrey,Avion,48.0695,-1.73479,49.17678,-0.454883,,,,airports,OurAirports,Gare de Pontchaillou,Gare de Bretteville - Norrey,154.94486891600232,99.40258921485902,Rennes-Saint-Jacques Airport,Caen Carpiquet airport
Gare de Pontchaillou,Gare de Bretteville - Norrey,EuroNight,48.1186426,-1.6911174,49.2034122,-0.5127396,08:09:00,11:40:00,,mobility_db,FR_BreizhGo_mdb-1837,Gare de Pontchaillou,Gare de Bretteville - Norrey,148.45366114662124,1.1784251621818793,,
Gare de Pontchaillou,Gare de Caen,Avion,48.0695,-1.73479,49.17678,-0.454883,,,,airports,OurAirports,Gare de Pontchaillou,Gare de Caen,154.94486891600232,99.40258921485902,Rennes-Saint-Jacques Airport,Caen Carpiquet airport
