id,ident,category,airport_name,aero_lat,aero_long,elevation_ft,continent,country_code,iso_region,municipality,scheduled_service,icao_code,iata_code,gps_code,local_code,home_link,wikipedia_link,keywords
346338,JP-2387,heliport,Kurayoshi Velodrome Emergency Helipad,35.42884,133.7023,646.0,AS,JP,JP-31,Kurayoshi,no,,,,,,,
346339,JP-2388,heliport,Koge Athletic Field Emergency Helipad,35.4171,134.2607,226.0,AS,JP,JP-31,Yazu,no,,,,,,,
346340,JP-2389,heliport,Koge Baseball Field Emergency Helipad,35.40749,134.25633,259.0,AS,JP,JP-31,Yazu,no,,,,,,,
346341,JP-2390,heliport,Miho Park Emergency Helipad,35.48311,134.22468,10.0,AS,JP,JP-31,Tottori,no,,,,,,,
346342,JP-2391,heliport,Takaoka Municipal Hospital Heliport,36.75622,137.02898,,AS,JP,JP-16,Takaoka,no,,,,,,,
346343,JP-2392,heliport,Kawahara Botanical Gardens Heliport,36.72093,137.20901,16.0,AS,JP,JP-16,Toyama,no,,,,,,,
346344,JP-2393,heliport,Hokuriku Central Hospital Heliport,36.66653,136.89071,95.0,AS,JP,JP-16,Oyabe,no,,,,,,,
346345,JP-2394,heliport,Tonami General Hospital Heliport,36.64027,136.95056,,AS,JP,JP-16,Tonami,no,,,,,,,
346346,JP-2395,heliport,Kurobe Municipal Hospital Heliport,36.8713,137.4407,,AS,JP,JP-16,Kurobe,no,,,,,,,
346347,JP-2396,heliport,Kamoshima Bridge Emergency Heliport,36.61608,136.89988,156.0,AS,JP,JP-16,Oyabe,no,,,,,,,
346348,JP-2397,heliport,Tateyama Caldera Sabo Museum Heliport,36.58169,137.44573,,AS,JP,JP-16,Tateyama,no,,,,,,,
346349,JP-2398,heliport,Babajima Heliport,36.6471,137.5572,2507.0,AS,JP,JP-16,Kamiichi,no,,,,,,,
346350,JP-2399,heliport,Mogami River Upstream Riverside Greenbelt Emergency Helipad,37.90848,140.12057,820.0,AS,JP,JP-06,Yonezawa,no,,,,,,,
346351,JP-2400,heliport,Mizunobe Training Center Emergency Helipad,38.39582,140.31528,294.0,AS,JP,JP-06,Kahoku,no,,,,,,,
346352,JP-2401,heliport,Tengendai Ski Resort Emergency Helipad,37.77635,140.13679,4266.0,AS,JP,JP-06,Yonezawa,no,,,,,,,
346353,JP-2402,heliport,Yonezawa Heliport,37.91295,140.1661,862.0,AS,JP,JP-06,Yonezawa,no,,,,,,,
346917,JP-2403,closed,Yashiro Airfield,34.91469,134.9816,323.0,AS,JP,JP-28,Kato,no,,,,,,,
346918,JP-2404,closed,Okayama Airfield,33.22611,130.53395,115.0,AS,JP,JP-40,Yame,no,,,,,,,
346919,JP-2405,closed,Tachiarai Factory Airfield,33.40659,130.60343,82.0,AS,JP,JP-40,Tachiarai,no,,,,,,,
346920,JP-2406,closed,Tachiarai East Airfield,33.405,130.70765,142.0,AS,JP,JP-40,Asakura,no,,,,,,,
346921,JP-2407,closed,Tachiarai North Airfield,33.44284,130.59413,89.0,AS,JP,JP-40,Chikuzen,no,,,,,,,
346923,JP-2408,closed,Saigawa Airfield,33.66607,130.94317,51.0,AS,JP,JP-40,Miyako,no,,,,,,,
347079,JP-2409,heliport,Osaka City Juso Hospital Heliport,34.728568,135.477244,,AS,JP,JP-27,Osaka,no,,,,,,,
347080,JP-2410,heliport,Takeda Pharmaceuticals Helipad 1,34.72358,135.47889,,AS,JP,JP-27,Osaka,no,,,,,,,
347081,JP-2411,heliport,Takeda Pharmaceuticals Helipad 2,34.72467,135.4793,,AS,JP,JP-27,Osaka,no,,,,,,,
347213,JP-2412,closed,Sukumo Seaplane Base,32.92301,132.67226,,AS,JP,JP-39,Sukumo,no,,,,,,,
347214,JP-2413,closed,Kamimurashima Airfield,33.50599,132.60155,72.0,AS,JP,JP-38,Ozu,no,,,,,,,
347326,JP-2414,heliport,Hikone Municipal Hospital Heliport,35.26234,136.22533,,AS,JP,JP-25,Hikone,no,,,,,,,
347327,JP-2415,heliport,Omihachiman Municipal Medical Center Heliport,35.12413,136.0857,295.0,AS,JP,JP-25,Omihachiman,no,,,,,,,
347334,JP-2416,heliport,Sumiyoshikan View Tower Helipad,34.71986,135.26491,,AS,JP,JP-28,Kobe,no,,,,,,,
347335,JP-2417,heliport,Sumiyoshigawa Riverside Forums Residence Helipad,34.71968,135.2661,,AS,JP,JP-28,Kobe,no,,,,,,,
347336,JP-2418,heliport,Proud Tower Sumiyoshi Helipad,34.720283,135.26732,,AS,JP,JP-28,Kobe,no,,,,,,,
347337,JP-2419,heliport,Kilala Sumiyoshi Helipad,34.71862,135.26148,,AS,JP,JP-28,Kobe,no,,,,,,,
347338,JP-2420,heliport,Mikage Tower Residence Helipad,34.7164,135.25527,,AS,JP,JP-28,Kobe,no,,,,,,,
347339,JP-2421,heliport,JMSDF Hanshin Sub Base Heliport,34.70442,135.28735,7.0,AS,JP,JP-28,Kobe,no,,,,,,,
347341,JP-2422,heliport,Amagasaki General Medical Center Heliport,34.73006,135.41373,,AS,JP,JP-28,Amagasaki,no,,,,,,,
347342,JP-2423,heliport,Kansai Senior Hospital Heliport,34.73618,135.38497,,AS,JP,JP-28,Amagasaki,no,,,,,,,
347399,JP-2424,closed,Former Hahajima Heliport,26.63429,142.16715,190.0,AS,JP,JP-13,Ogasawara,no,,,,,,,Hyōgidaira
347401,JP-2425,heliport,Aizumisato Heliport,37.47301,139.857305,690.0,AS,JP,JP-07,Aizumisato,no,,,,,,,
347402,JP-2426,closed,Yakejima Airfield,37.92985,139.07969,,AS,JP,JP-15,Niigata,no,,,,,,,
347403,JP-2427,closed,Bandaijima Airfield,37.92651,139.06034,,AS,JP,JP-15,Niigata,no,,,,,,,
347404,JP-2428,heliport,Sanjo Heliport,37.63438,138.94314,23.0,AS,JP,JP-15,Sanjo,no,,,,,,,
347405,JP-2429,closed,Atagohara Airfield,37.69577,139.19542,138.0,AS,JP,JP-15,Gosen,no,,,,,,,
347406,JP-2430,heliport,Japan Red Cross Nagaoka Hospital Heliport,37.46049,138.83039,84.0,AS,JP,JP-15,Nagaoka,no,,,,,,,
347645,JP-2431,heliport,Toyooka Public Hospital Heliport,35.527,134.808,144.0,AS,JP,JP-28,Toyooka,no,,,,,,,
347646,JP-2432,heliport,Mie Prefectural Fire Academy Heliport,34.90263,136.5532,129.0,AS,JP,JP-24,Suzuka,no,,,,,,,
347647,JP-2433,closed,Takanoo Naval Air Base,34.7973,136.45701,141.0,AS,JP,JP-24,Suzuka,no,,,,,,,
347648,JP-2434,closed,Suzuka Number 1 (Asahigaoka) Airfield,34.84564,136.57694,,AS,JP,JP-24,Suzuka,no,,,,,,,
347649,JP-2435,closed,Suzuka Number 2 (Tamagaki) Airfield,34.86151,136.57801,,AS,JP,JP-24,Suzuka,no,,,,,,,
347650,JP-2436,heliport,Tatsuta Heliport,35.0377,136.70652,,AS,JP,JP-24,Kuwana,no,,,,,,,
347651,JP-2437,heliport,Tatsuco Building Helipad,35.16767,136.90767,,AS,JP,JP-23,Nagoya,no,,,,,,,
347652,JP-2438,heliport,Centirise Sakae Helipad,35.16805,136.90547,,AS,JP,JP-23,Nagoya,no,,,,,,,
347653,JP-2439,heliport,Otsutsu Electric Building Helipad,35.16577,136.90665,,AS,JP,JP-23,Nagoya,no,,,,,,,
347654,JP-2440,heliport,Grass City Sakae Helipad,35.16607,136.90282,,AS,JP,JP-23,Nagoya,no,,,,,,,
347655,JP-2441,heliport,Tenryu Heliport,34.93786,137.71762,,AS,JP,JP-22,Hamamatsu,no,,,,,,,
347656,JP-2442,heliport,Furi Heliport,34.9856,137.53093,,AS,JP,JP-23,Shinshiro,no,,,,,,,
347657,JP-2443,heliport,Yuminokimoto Heliport,35.01834,137.53463,,AS,JP,JP-23,Shinshiro,no,,,,,,,
347658,JP-2444,heliport,Nagano Prefectural Anan Hospital Heliport,35.33364,137.83476,,AS,JP,JP-20,Anan,no,,,,,,,
347659,JP-2445,heliport,Amikake Tunnel East Entrance Helipad,35.45093,137.71516,,AS,JP,JP-20,Achi,no,,,,,,,
347660,JP-2446,heliport,Enasan Tunnel West Entrance Helipad,35.50233,137.59567,,AS,JP,JP-21,Nakatsugawa,no,,,,,,,
347661,JP-2447,heliport,Senzu Dam Heliport,35.21714,138.09096,,AS,JP,JP-22,Kawanehon,no,,,,,,,
347662,JP-2448,heliport,Obara Heliport,35.02955,138.15696,,AS,JP,JP-22,Shimada,no,,,,,,,
347663,JP-2449,heliport,Tomiyama Emergency Helipad,35.18926,137.81305,,AS,JP,JP-23,Toyone,no,,,,,,,
347664,JP-2450,heliport,Toyone Heliport,35.141,137.6981,,AS,JP,JP-23,Toyone,no,,,,,,,
347666,JP-2451,heliport,Shimada General Medical Center Heliport,34.84541,138.18345,,AS,JP,JP-22,Shimada,no,,,,,,,
347667,JP-2452,heliport,Chubu Electric Power Kawanehon Power Center Heliport,35.1133,138.13989,,AS,JP,JP-22,Kawanehon,no,,,,,,,
347668,JP-2453,heliport,Ikawa Heliport,35.22191,138.24465,,AS,JP,JP-22,Shizuoka,no,,,,,,,
347669,JP-2454,heliport,Nekko Heliport,35.49478,138.55059,,AS,JP,JP-19,Minobu,no,,,,,,,
347670,JP-2455,heliport,Yamanashi Prefectural Police Heliport,35.53365,138.46398,,AS,JP,JP-19,Ichikawamisato,no,,,,,,,
347671,JP-2456,heliport,Hirabayashi Heliport,35.57729,138.40743,,AS,JP,JP-19,Fujikawa,no,,,,,,,
347672,JP-2457,heliport,Chevron Japan Omaezaki Plant Heliport,34.61591,138.21144,,AS,JP,JP-22,Omaezaki,no,,,,,,,
347673,JP-2458,heliport,Omaezaki Municipal Hospital Heliport,34.64456,138.11943,,AS,JP,JP-22,Omaezaki,no,,,,,,,
347674,JP-2459,heliport,Otsuki Heliport,35.5972,138.91517,,AS,JP,JP-19,Otsuki,no,,,,,,,
347676,JP-2460,heliport,Ohsugo Heliport,37.43024,139.98028,,AS,JP,JP-07,Aizuwakamatsu,no,,,,,,,K-Zan Heliport
347677,JP-2461,heliport,Daigo Fire Department Heliport,36.77623,140.35781,,AS,JP,JP-08,Daigo,no,,,,,,,
347678,JP-2462,heliport,Hitachiomiya Roadside Station Heliport,36.59779,140.4085,,AS,JP,JP-08,Hitachiomiya,no,,,,,,,
347679,JP-2463,heliport,Noguchi Heliport,36.55666,140.3288,,AS,JP,JP-08,Hitachiomiya,no,,,,,,,
347776,JP-2464,heliport,Kasugai Municipal Hospital West Heliport,35.27133,136.96857,,AS,JP,JP-23,Kasugai,no,,,,,,,
347777,JP-2465,heliport,Kasugai Municipal Hospital East Heliport,35.271352,136.969729,,AS,JP,JP-23,Kasugai,no,,,,,,,
347778,JP-2466,heliport,Kasugai Interchange Heliport,35.26986,136.99507,161.0,AS,JP,JP-23,Kasugai,no,,,,,,,
347780,JP-2467,heliport,Nagoya City University West Medical Center Heliport,35.20227,136.90139,,AS,JP,JP-23,Nagoya,no,,,,,,,
347784,JP-2468,heliport,Shimoyama District Heliport,35.04104,137.3223,1348.0,AS,JP,JP-23,Toyota,no,,,,,,,
347786,JP-2469,heliport,Koganezaki Crystal Park Emergency Heliport,34.8447,138.76876,30.0,AS,JP,JP-22,Nishiizu,no,,,,,,,
347787,JP-2470,heliport,Anjo-misaki Community Park Emergency Heliport,34.77081,138.76963,33.0,AS,JP,JP-22,Nishiizu,no,,,,,,,
347788,JP-2471,heliport,Ihama Heliport,34.68644,138.78516,915.0,AS,JP,JP-22,Minamiizu,no,,,,,,,
347789,JP-2472,heliport,Miyagahara Heliport,34.82892,138.85261,1037.0,AS,JP,JP-22,Nishiizu,no,,,,,,,
347791,JP-2473,heliport,Sumitomo Real Estate Korakuen Building Helipad,35.71033,139.75213,,AS,JP,JP-13,"Bunkyo, Tokyo",no,,,,,,,
347792,JP-2474,heliport,Atlas Tower Koishikawa Helipad,35.71145,139.75206,,AS,JP,JP-13,"Bunkyo, Tokyo",no,,,,,,,
347793,JP-2475,heliport,Tokyo Dome Hotel Helipad,35.70372,139.75328,,AS,JP,JP-13,"Bunkyo, Tokyo",no,,,,,,,
347794,JP-2476,heliport,Japan Housing Finance Agency Building Helipad,35.70341,139.75072,,AS,JP,JP-13,"Bunkyo, Tokyo",no,,,,,,,
347795,JP-2477,heliport,Court Resident Tower Helipad,35.70343,139.75014,,AS,JP,JP-13,"Bunkyo, Tokyo",no,,,,,,,
347796,JP-2478,heliport,Koraku Mori Building Helipad,35.70355,139.74952,,AS,JP,JP-13,"Bunkyo, Tokyo",no,,,,,,,
347797,JP-2479,heliport,Tokyo Kuseikan Helipad,35.70139,139.74743,,AS,JP,JP-13,"Chiyoda, Tokyo",no,,,,,,,
347798,JP-2480,heliport,Daiwa House Tokyo Building Helipad,35.70189,139.74992,,AS,JP,JP-13,"Chiyoda, Tokyo",no,,,,,,,
347799,JP-2481,heliport,Ochanomizu Sola City Academia Helipad,35.69856,139.76684,,AS,JP,JP-13,"Chiyoda, Tokyo",no,,,,,,,
347800,JP-2482,heliport,Waterras Tower Residence Helipad,35.6976,139.7673,,AS,JP,JP-13,"Chiyoda, Tokyo",no,,,,,,,
347802,JP-2483,heliport,Sumitomo Real Estate Akihabara Ekimae Building Helipad,35.70002,139.7748,,AS,JP,JP-13,"Chiyoda, Tokyo",no,,,,,,,
347803,JP-2484,heliport,Hitachi Software Towers A Helipad,35.60984,139.74927,,AS,JP,JP-13,"Shinagawa, Tokyo",no,,,,,,,
347804,JP-2485,heliport,Hitachi Software Towers B Helipad,35.61004,139.7493,,AS,JP,JP-13,"Shinagawa, Tokyo",no,,,,,,,
347805,JP-2486,heliport,Shinagawa Seaside East Tower Helipad,35.609,139.74889,,AS,JP,JP-13,"Shinagawa, Tokyo",no,,,,,,,
347806,JP-2487,heliport,Brillia Tower Shinagawa Seaside Helipad,35.60989,139.75022,,AS,JP,JP-13,"Shinagawa, Tokyo",no,,,,,,,
347808,JP-2488,heliport,Shinagawa Seaside View Tower 1 Helipad,35.60843,139.74881,,AS,JP,JP-13,"Shinagawa, Tokyo",no,,,,,,,
347809,JP-2489,heliport,Prime Parks Shinagawa Seaside Tower Helipad,35.60781,139.74817,,AS,JP,JP-13,"Shinagawa, Tokyo",no,,,,,,,
347810,JP-2490,heliport,Shinagawa Seaside South Tower Helipad,35.60834,139.74784,,AS,JP,JP-13,"Shinagawa, Tokyo",no,,,,,,,
347811,JP-2491,heliport,Crest Tower Shinagawa Seaside Helipad,35.60659,139.74995,,AS,JP,JP-13,"Shinagawa, Tokyo",no,,,,,,,
347812,JP-2492,heliport,Proud Tower Chiyoda Fujimi Helipad,35.70082,139.74505,,AS,JP,JP-13,"Chiyoda, Tokyo",no,,,,,,,
347813,JP-2493,heliport,Garden Air Tower Helipad,35.70035,139.75042,,AS,JP,JP-13,"Chiyoda, Tokyo",no,,,,,,,
347814,JP-2494,heliport,Tokyo Shigoto Center Helipad,35.70011,139.7499,,AS,JP,JP-13,"Chiyoda, Tokyo",no,,,,,,,
347815,JP-2495,heliport,Komaki Interchange Heliport,35.30228,136.90917,66.0,AS,JP,JP-23,Komaki,no,,,,,,,
347816,JP-2496,heliport,Aisai Heliport,35.2283,136.68507,33.0,AS,JP,JP-23,Aisai,no,,,,,,,
347817,JP-2497,heliport,ACS Heliport,34.9619,137.06381,49.0,AS,JP,JP-23,Anjo,no,,,,,,,
347819,JP-2498,heliport,Nagoya Medical Center Heliport,35.18355,136.9056,,AS,JP,JP-23,Nagoya,no,,,,,,,
347820,JP-2499,heliport,Fushimi Life Plaza Helipad,35.16462,136.89735,,AS,JP,JP-23,Nagoya,no,,,,,,,
347821,JP-2500,heliport,Shin-Yurigaoka General Hospital Heliport,35.6044,139.49824,,AS,JP,JP-14,Kawasaki,no,,,,,,,
347822,JP-2501,heliport,Gifu Prefectural General Medical Center Heliport,35.41051,136.79798,,AS,JP,JP-21,Noisshiki,no,,,,,,,
347823,JP-2502,heliport,Hassoyama Heliport,35.35678,137.0317,806.0,AS,JP,JP-23,Inuyama,no,,,,,,,
347824,JP-2503,heliport,Asano Park Heliport,35.363,137.19388,443.0,AS,JP,JP-21,Toki,no,,,,,,,
347825,JP-2504,heliport,Kakamigahara Heliport,35.3751,136.83937,68.0,AS,JP,JP-21,Kakamigahara,no,,,,,,,Kakamigahara City General Athletic Park Emergency Heliport
347826,JP-2505,heliport,Nagaragawa Park Heliport,35.44055,136.7702,62.0,AS,JP,JP-21,Gifu,no,,,,,,,
347828,JP-2506,heliport,Inazawa Heliport,35.21125,136.78908,10.0,AS,JP,JP-23,Inazawa,no,,,,,,,
347830,JP-2507,heliport,Shimizu Parking Area Heliport,35.13282,138.51453,712.0,AS,JP,JP-22,Shizuoka,no,,,,,,,
347831,JP-2508,heliport,Okueigenji Keiryunosato Rest Area Emergency Heliport,35.10516,136.37203,981.0,AS,JP,JP-25,Higashiomi,no,,,,,,,
347832,JP-2509,heliport,Kainan Hospital Heliport,35.10868,136.72303,,AS,JP,JP-23,Yatomi,no,,,,,,,
347834,JP-2510,heliport,Yashima Heliport,33.73597,132.14668,7.0,AS,JP,JP-35,Kaminoseki,no,,,,,,,
347835,JP-2511,heliport,Okushi Heliport,34.23673,132.84866,3.0,AS,JP,JP-34,Osakikamijima,no,,,,,,,大串ヘリポート
347836,JP-2512,heliport,Nakano Welfare Hospital Heliport,35.49471,136.92197,260.0,AS,JP,JP-21,Seki,no,,,,,,,
347961,JP-2513,closed,Yuzukami Airfield,36.80498,140.12285,466.0,AS,JP,JP-09,Otawara,no,,,,,,,
347982,JP-2514,heliport,Ibaraki Prefectural Police Heliport,36.34081,140.44573,,AS,JP,JP-08,Mito,no,,,,,,,
348175,JP-2515,heliport,Mie North Medical Center Inabe General Hospital Heliport,35.14555,136.51525,266.0,AS,JP,JP-24,Inabe,no,,,,,,,
348187,JP-2516,heliport,Kizawa Memorial Hospital Heliport,35.43793,137.02834,221.0,AS,JP,JP-21,Minokamo,no,,,,,,,
348188,JP-2517,heliport,Kamiosu Dam Heliport,35.73897,136.66372,1677.0,AS,JP,JP-21,Motosu,no,,,,,,,
348189,JP-2518,heliport,Kawaura Dam Heliport,35.73441,136.69093,3380.0,AS,JP,JP-21,Motosu,no,,,,,,,
348190,JP-2519,heliport,Amehata Heliport,35.40541,138.32924,1493.0,AS,JP,JP-19,Hayakawa,no,,,,,,,
348191,JP-2520,heliport,Jikkoku Heliport,35.50643,138.40056,1650.0,AS,JP,JP-19,Fujikawa,no,,,,,,,
348192,JP-2521,heliport,Yamasaki Interchange Heliport,34.99955,134.54984,305.0,AS,JP,JP-28,Shiso,no,,,,,,,
348193,JP-2522,heliport,Nishiki Heliport,34.21164,136.39837,292.0,AS,JP,JP-24,Taiki,no,,,,,,,
348194,JP-2523,heliport,Arima Heliport,33.86963,136.07781,23.0,AS,JP,JP-24,Kumano,no,,,,,,,
348195,JP-2524,heliport,Kumano Heliport,33.86457,136.06042,154.0,AS,JP,JP-24,Kumano,no,,,,,,,
348196,JP-2525,heliport,Nachi Harbor Heliport,33.64585,135.9392,3.0,AS,JP,JP-30,Nachikatsuura,no,,,,,,,
348197,JP-2526,heliport,Taiji Heliport,33.59582,135.94266,33.0,AS,JP,JP-30,Taiji,no,,,,,,,
348198,JP-2527,heliport,Kushimoto Municipal Hospital Heliport,33.48534,135.78482,159.0,AS,JP,JP-30,Kushimoto,no,,,,,,,
348199,JP-2528,closed,Kushimoto Seaplane Base,33.464,135.7827,,AS,JP,JP-30,Kushimoto,no,,,,,,,
348200,JP-2529,closed,Shionomisaki (Isade) Airfield,33.4487,135.75518,220.0,AS,JP,JP-30,Kushimoto,no,,,,,,,
348218,JP-2530,heliport,Ashiyasuashikura Helipad,35.63621,138.35149,4439.0,AS,JP,JP-19,Minami-Alps,no,,,,,,,
348219,JP-2531,heliport,Nirasaki Heliport,35.71043,138.44295,1188.0,AS,JP,JP-19,Nirasaki,no,,,,,,,
348220,JP-2532,heliport,Yamanashi Prefectural General Hospital Heliport,35.67062,138.5504,,AS,JP,JP-19,Kofu,no,,,,,,,
348300,JP-2533,heliport,Kariyama Heliport,33.61285,133.19167,682.0,AS,JP,JP-39,Niyodogawa,no,,,,,,,
348302,JP-2534,heliport,National Cerebral and Cardiovascular Center Heliport,34.77916,135.54117,,AS,JP,JP-27,Suita,no,,,,,,,
348692,JP-2535,closed,Bansei Airfield,31.43677,130.28963,15.0,AS,JP,JP-46,Minamisatsuma,no,,,,,,,
348732,JP-2536,heliport,Jonohira Heliport,33.59367,133.46802,299.0,AS,JP,JP-39,Kochi,no,,,,,,,
348734,JP-2537,heliport,Yasui Heliport,33.857189,133.058592,311.0,AS,JP,JP-38,Saijo,no,,,,,,,
348740,JP-2538,heliport,Haraizawa Heliport,35.96823,138.2312,3520.0,AS,JP,JP-20,Hara,no,,,,,,,
348772,JP-2539,heliport,Chikamori Hospital Heliport,33.56456,133.54162,,AS,JP,JP-39,Kochi,no,,,,,,,
348773,JP-2540,heliport,Kochi Health Sciences Center Heliport,33.53085,133.58729,58.0,AS,JP,JP-39,Kochi,no,,,,,,,
348774,JP-2541,heliport,Kochi Medical Center Heliport,33.53143,133.58536,,AS,JP,JP-39,Kochi,no,,,,,,,
348776,JP-2542,heliport,Suwa Central Hospital Heliport,35.99135,138.17652,,AS,JP,JP-20,Chino,no,,,,,,,
348867,JP-2543,small_airport,Tatsuda Auxiliary Airfield,35.15797,136.68484,3.0,AS,JP,JP-23,Aisai,no,,,,,,,
348872,JP-2544,seaplane_base,Onomichi Seaplane Base,34.390869,133.282378,,AS,JP,JP-34,Onomichi,no,,,,,,,"オノミチフローティングポート, Onomichi Floating Port, Setouchi Seaplanes"
348873,JP-2545,seaplane_base,Setouchi Seaplanes Beppu Seaplane Base,33.29861,131.50398,,AS,JP,JP-44,Beppu,no,,,,,,,
348913,JP-2546,closed,Yotsudanbara Airfield,38.63565,141.03272,95.0,AS,JP,JP-04,Kurihara,no,,,,,,,
348915,JP-2547,closed,Minamiyama Airfield,38.66024,140.19909,869.0,AS,JP,JP-06,Tozawa,no,,,,,,,
348916,JP-2548,closed,Mamurogawa Airfield,38.85062,140.27211,394.0,AS,JP,JP-06,Mamurogawa,no,,,,,,,
349004,JP-2549,closed,Ina Airfield,35.8456,137.98661,2323.0,AS,JP,JP-20,Ina,no,,,,,,,
349005,JP-2550,heliport,Ina Interchange Heliport,35.86397,137.94303,2477.0,AS,JP,JP-20,Ina,no,,,,,,,
349006,JP-2551,heliport,Suwa Interchange Heliport,36.00474,138.12715,2526.0,AS,JP,JP-20,Nakasu,no,,,,,,,
349007,JP-2552,heliport,Hoshi General Hospital Heliport,37.4023,140.39281,,AS,JP,JP-07,Koriyama,no,,,,,,,
349008,JP-2553,heliport,Kumotoriyama Heliport,35.83989,138.94937,5732.0,AS,JP,JP-19,Tabayama,no,,,,,,,
349009,JP-2554,heliport,Kosuge Heliport,35.76363,138.94015,2448.0,AS,JP,JP-19,Kosuge,no,,,,,,,
349010,JP-2555,heliport,Tabayama Heliport,35.79457,138.90772,2205.0,AS,JP,JP-19,Tabayama,no,,,,,,,
349011,JP-2556,heliport,Gobo Heliport,33.8972,135.19229,49.0,AS,JP,JP-30,Gobo,no,,,,,,,
349012,JP-2557,heliport,Ise Municipal General Hospital Heliport,34.48177,136.72784,,AS,JP,JP-24,Ise,no,,,,,,,
349013,JP-2558,small_airport,Ichishicho Gliderport,34.66876,136.42173,52.0,AS,JP,JP-24,Tsu,no,,,,,,,
349014,JP-2559,heliport,Japan Red Cross Ise Hospital Heliport,34.50259,136.71132,,AS,JP,JP-24,Ise,no,,,,,,,
349015,JP-2560,heliport,Karasu Heliport,34.65236,136.53074,8.0,AS,JP,JP-24,Tsu,no,,,,,,,
349016,JP-2561,heliport,Aridagawa Fire Department Heliport,34.05362,135.23945,205.0,AS,JP,JP-30,Aridagawa,no,,,,,,,
349017,JP-2562,heliport,Nushima Heliport,34.16616,134.82169,85.0,AS,JP,JP-28,Minamiawaji,no,,,,,,,
349018,JP-2563,heliport,Hodono Heliport,33.70313,133.3565,2336.0,AS,JP,JP-39,Ino,no,,,,,,,
349019,JP-2564,heliport,Gohoku Heliport,33.62982,133.29086,312.0,AS,JP,JP-39,Ino,no,,,,,,,
349021,JP-2565,heliport,Kamiike Heliport,33.72685,133.87755,1460.0,AS,JP,JP-39,Kami,no,,,,,,,
349022,JP-2566,heliport,Inono Heliport,33.70686,133.85765,727.0,AS,JP,JP-39,Kami,no,,,,,,,
349046,JP-2567,heliport,Tochimoto Heliport,35.94608,138.84865,3494.0,AS,JP,JP-11,Chichibu,no,,,,,,,
349047,JP-2568,heliport,Hirahara Heliport,36.09285,138.81621,3507.0,AS,JP,JP-10,Kanna,no,,,,,,,
349131,JP-2569,closed,Akago Airfield,34.29286,131.33705,702.0,AS,JP,JP-35,Mine,no,,,,,,,
349164,JP-2570,heliport,Gujo Municipal Hospital Heliport,35.74756,136.9502,699.0,AS,JP,JP-21,Gujo,no,,,,,,,
349165,JP-2571,heliport,Gifu Prefectural Gero Onsen Hospital,35.80804,137.25296,,AS,JP,JP-21,Gero,no,,,,,,,
349166,JP-2572,heliport,Iwaya Dam Heliport,35.76072,137.15923,1388.0,AS,JP,JP-21,Gero,no,,,,,,,
349167,JP-2573,heliport,Kuzuryu Dam Heliport,35.88009,136.68352,1841.0,AS,JP,JP-18,Ono,no,,,,,,,
349168,JP-2574,heliport,Kumiai Kosei Hospital Heliport,36.16792,137.23854,1824.0,AS,JP,JP-21,Takayama,no,,,,,,,
349169,JP-2575,heliport,Okawara Helipad,35.56171,138.0347,2434.0,AS,JP,JP-20,Oshika,no,,,,,,,
349170,JP-2576,heliport,Oshika Heliport,35.57813,138.0334,2191.0,AS,JP,JP-20,Oshika,no,,,,,,,
349171,JP-2577,heliport,Japan Red Cross Suwa Hospital Heliport,36.04315,138.10582,2520.0,AS,JP,JP-20,Suwa,no,,,,,,,
349172,JP-2578,heliport,Nagano Prefecture Saku Joint Government Building Helipad,36.22977,138.46036,2205.0,AS,JP,JP-20,Saku,no,,,,,,,
349174,JP-2579,heliport,Saku General Hospital Heliport,36.19757,138.48049,2352.0,AS,JP,JP-20,Saku,no,,,,,,,
349175,JP-2580,heliport,Makio Dam Heliport,35.82504,137.60695,2838.0,AS,JP,JP-20,Otaki,no,,,,,,,
349176,JP-2581,heliport,Miura Dam Heliport,35.82333,137.39527,4344.0,AS,JP,JP-20,Otaki,no,,,,,,,
349177,JP-2582,heliport,Sodegaura Forest Raceway Heliport,35.39583,140.08963,335.0,AS,JP,JP-12,Sodegaura,no,,,,,,,
349178,JP-2583,heliport,Miki Heliport,35.56925,140.27862,236.0,AS,JP,JP-12,Chiba,no,,,,,,,
349179,JP-2584,heliport,Eastern Chiba Medical Center Heliport,35.5569,140.30676,253.0,AS,JP,JP-12,Togane,no,,,,,,,
349180,JP-2585,heliport,Mobara Twin Circuit Heliport,35.38202,140.28303,174.0,AS,JP,JP-12,Mobara,no,,,,,,,
349181,JP-2586,heliport,Namerikawa Heliport,35.78298,137.7378,3632.0,AS,JP,JP-20,Agematsu,no,,,,,,,
349182,JP-2587,heliport,Iida Interchange Heliport,35.5004,137.79517,1808.0,AS,JP,JP-20,Iida,no,,,,,,,
349183,JP-2588,heliport,Iida Sports Park Heliport,35.48354,137.80136,1772.0,AS,JP,JP-20,Iida,no,,,,,,,
349197,JP-2589,closed,Okuma Airfield,26.74014,128.16016,30.0,AS,JP,JP-47,Kunigami,no,,,,,,,
349198,JP-2590,closed,Henoko Airfield,26.52185,128.04856,30.0,AS,JP,JP-47,Nago,no,,,,,,,
349199,JP-2591,closed,Kin Airfield,26.4614,127.91921,180.0,AS,JP,JP-47,Kin,no,,,,,,,
